Disaster,Location,District,Month,Day,Rainfall(mm),Landslide
Landslide,Welimada,Badulla,12,14,223.0,1
Landslide,Welimada,Badulla,6,2,54.0,1
Landslide,Soranathota,Badulla,12,12,223.0,0
Landslide,Haldummulla,Badulla,12,4,223.0,1
Landslide,Soranathota,Badulla,12,13,223.0,0
Landslide,Soranathota,Badulla,10,5,280.0,0
Landslide,Kandaketiya,Badulla,12,30,223.0,0
Landslide,Welimada,Badulla,12,12,223.0,1
Landslide,Kandaketiya,Badulla,12,29,223.0,0
Landslide,Passara,Badulla,3,13,88.0,1
Landslide,Haldummulla,Badulla,10,26,280.0,0
Landslide,Haldummulla,Badulla,11,26,279.0,0
Landslide,Haldummulla,Badulla,12,19,223.0,0
Landslide,Haldummulla,Badulla,4,11,169.0,0
Landslide,Haldummulla,Badulla,4,8,169.0,0
Landslide,Haldummulla,Badulla,4,24,169.0,0
Landslide,Haldummulla,Badulla,11,13,279.0,0
Landslide,Haldummulla,Badulla,5,13,141.0,0
Landslide,Rendapola,Badulla,12,6,223.0,0
Landslide,Bandarawela,Badulla,7,10,52.0,1
Landslide,Bandarawela,Badulla,2,10,94.0,1
Landslide,Soranathota,Badulla,1,9,139.0,1
Landslide,Bandarawela,Badulla,1,9,139.0,1
Landslide,Badulla,Badulla,3,12,88.0,1
Landslide,Ella,Badulla,11,27,279.0,1
Landslide,Lunugala,Badulla,11,11,279.0,1
Landslide,Haputale,Badulla,11,17,279.0,1
Landslide,Uva Paranagama,Badulla,11,12,279.0,1
Landslide,Lunugala,Badulla,12,6,223.0,0
Landslide,Lunugala,Badulla,3,23,88.0,0
Landslide,Lunugala,Badulla,3,1,94.0,0
Landslide,Badulla,Badulla,1,8,139.0,1
Landslide,Lunugala,Badulla,12,5,223.0,0
Landslide,Lunugala,Badulla,1,16,139.0,0
Landslide,Kandaketiya,Badulla,2,12,94.0,1
Landslide,Welimada,Badulla,12,14,223.0,1
Landslide,Uva Paranagama,Badulla,11,9,279.0,1
Landslide,Bandarawela,Badulla,4,5,169.0,1
Landslide,Bandarawela,Badulla,1,18,139.0,1
Landslide,Lunugala,Badulla,12,20,223.0,1
Landslide,Lunugala,Badulla,12,19,223.0,0
Landslide,Welimada,Badulla,12,30,223.0,1
Landslide,Meegahakivula,Badulla,6,17,54.0,0
Landslide,Meegahakivula,Badulla,6,16,54.0,0
Landslide,Passara,Badulla,12,14,223.0,1
Landslide,Haputale,Badulla,12,21,223.0,1
Landslide,Soranathota,Badulla,7,30,52.0,1
Landslide,Passara,Badulla,3,12,88.0,1
Landslide,Passara,Badulla,1,7,139.0,1
Landslide,Passara,Badulla,2,13,94.0,1
Landslide,Lunugala,Badulla,11,2,279.0,0
Landslide,Lunugala,Badulla,10,24,280.0,0
Landslide,Uva Paranagama,Badulla,11,7,279.0,1
Landslide,Uva Paranagama,Badulla,2,2,94.0,1
Landslide,Kandaketiya,Badulla,6,2,54.0,1
Landslide,Haldummulla,Badulla,12,14,223.0,1
Landslide,Lunugala,Badulla,10,18,280.0,0
Landslide,Haldummulla,Badulla,4,27,169.0,1
Landslide,Passara,Badulla,2,8,94.0,1
Landslide,Passara,Badulla,3,13,88.0,1
Landslide,Haldummulla,Badulla,2,10,94.0,1
Landslide,Haldummulla,Badulla,3,1,88.0,1
Landslide,Haldummulla,Badulla,11,20,279.0,1
Landslide,Haliela,Badulla,12,24,223.0,1
Landslide,Haliela,Badulla,1,4,139.0,1
Landslide,Haliela,Badulla,1,7,139.0,1
Landslide,Haliela,Badulla,2,15,94.0,1
Landslide,Haliela,Badulla,3,12,88.0,1
Landslide,Haliela,Badulla,3,14,88.0,1
Landslide,Haliela,Badulla,12,15,223.0,1
Landslide,Rideemaliyadda,Badulla,1,13,139.0,0
Landslide,Haliela,Badulla,12,12,223.0,1
Landslide,Soranathota,Badulla,1,24,139.0,0
Landslide,Soranathota,Badulla,12,3,223.0,0
Landslide,Lunugala,Badulla,12,10,223.0,1
Landslide,Lunugala,Badulla,11,1,279.0,1
Landslide,Lunugala,Badulla,10,26,280.0,1
Landslide,Lunugala,Badulla,10,10,280.0,1
Landslide,Lunugala,Badulla,3,7,88.0,1
Landslide,Lunugala,Badulla,2,21,94.0,1
Landslide,Lunugala,Badulla,1,6,139.0,1
Landslide,Lunugala,Badulla,12,13,223.0,1
Landslide,Lunugala,Badulla,12,20,223.0,1
Landslide,Lunugala,Badulla,12,16,223.0,1
Landslide,Lunugala,Badulla,12,14,223.0,1
Landslide,Lunugala,Badulla,12,12,223.0,1
Landslide,Lunugala,Badulla,12,10,223.0,1
Landslide,Lunugala,Badulla,12,12,223.0,1
Landslide,Lunugala,Badulla,1,11,139.0,1
Landslide,Ella,Badulla,4,23,169.0,1
Landslide,Bandarawela,Badulla,3,14,88.0,1
Landslide,Bandarawela,Badulla,3,16,88.0,1
Landslide,Bandarawela,Badulla,4,27,169.0,1
Landslide,Bandarawela,Badulla,3,3,88.0,1
Landslide,Bandarawela,Badulla,1,5,139.0,1
Landslide,Bandarawela,Badulla,2,1,94.0,1
Landslide,Bandarawela,Badulla,3,7,88.0,1
Landslide,Lunugala,Badulla,12,22,223.0,1
Landslide,Bandarawela,Badulla,4,2,169.0,1
Landslide,Meegahakivula,Badulla,6,8,54.0,1
Landslide,Rideemaliyadda,Badulla,1,12,139.0,1
Landslide,Soranathota,Badulla,4,12,169.0,0
Landslide,Haputale,Badulla,2,10,94.0,1
Landslide,Badulla,Badulla,1,7,139.0,1
Landslide,Kandaketiya,Badulla,1,12,139.0,1
Landslide,Haldummulla,Badulla,11,26,279.0,1
Landslide,Haldummulla,Badulla,11,9,279.0,1
Landslide,Haldummulla,Badulla,11,20,279.0,1
Landslide,Haldummulla,Badulla,5,3,141.0,1
Landslide,Haldummulla,Badulla,11,5,279.0,1
Landslide,Haldummulla,Badulla,4,11,169.0,1
Landslide,Haldummulla,Badulla,4,26,169.0,1
Landslide,Haldummulla,Badulla,4,20,169.0,1
Landslide,Haldummulla,Badulla,12,14,223.0,1
Landslide,Haldummulla,Badulla,11,14,279.0,1
Landslide,Haldummulla,Badulla,10,29,280.0,1
Landslide,Kandaketiya,Badulla,12,19,223.0,1
Landslide,Kandaketiya,Badulla,12,20,223.0,1
Landslide,Soranathota,Badulla,10,2,280.0,1
Landslide,Soranathota,Badulla,12,20,223.0,1
Landslide,Soranathota,Badulla,12,10,223.0,1
Landslide,Soranathota,Badulla,4,29,169.0,1
Landslide,Soranathota,Badulla,12,25,223.0,1
Landslide,Soranathota,Badulla,1,9,139.0,1
Landslide,Meegahakivula,Badulla,6,5,54.0,1
Landslide,Alugolla,Badulla,12,27,223.0,0
Landslide,Galkanda,Badulla,11,27,279.0,0
Landslide,Mahakele,Badulla,1,7,139.0,0
Landslide,Madugasthalawa,Badulla,3,8,88.0,0
Landslide,Bandarawela,Badulla,11,5,279.0,0
Landslide,Bandarawela,Badulla,10,13,280.0,0
Landslide,Bandarawela,Badulla,11,23,279.0,0
Landslide,Bandarawela,Badulla,11,11,279.0,0
Landslide,Bandarawela,Badulla,10,17,280.0,0
Landslide,Bandarawela,Badulla,11,6,279.0,0
Landslide,Demodara,Badulla,3,30,88.0,0
Landslide,Kahataruppa,Badulla,3,8,88.0,0
Landslide,Karawanella,Badulla,3,4,88.0,0
Landslide,Dambakote,Badulla,3,21,88.0,0
Landslide,Maussagolla,Badulla,3,23,88.0,0
Landslide,Welimada,Badulla,2,14,158.7,1
Landslide,Arumadowapassara,Badulla,4,14,169.0,0
Landslide,Withanawewa,Badulla,10,18,280.0,0
Landslide,Ambadandegama,Badulla,10,30,280.0,0
Landslide,Icelab Watta,Badulla,11,27,279.0,0
Landslide,Bambaragama,Badulla,11,4,279.0,0
Landslide,Liyangahawela,Badulla,11,16,279.0,0
Landslide,Bandarawela,Badulla,11,11,279.0,0
Landslide,Doolgolla,Badulla,11,15,279.0,0
Landslide,Dharmapala Mw,Badulla,11,11,279.0,0
Landslide,Thalagahagedara,Badulla,12,8,223.0,0
Landslide,Ambathenna West,Badulla,12,30,223.0,0
Landslide,Ella,Badulla,5,29,0.4,1
Landslide,Udagama,Badulla,3,14,88.0,0
Landslide,Medawela,Badulla,6,8,54.0,0
Landslide,Welimada,Badulla,12,6,223.0,0
Landslide,Welimada,Badulla,12,24,223.0,0
Landslide,Haliela,Badulla,12,17,223.0,0
Landslide,Nilathugoda,Badulla,12,25,223.0,0
Landslide,Uduwara,Badulla,12,26,223.0,0
Landslide,Uda Kohovila,Badulla,8,15,74.0,0
Landslide,Bandarawela,Badulla,11,1,279.0,0
Landslide,Bandarawela,Badulla,11,7,279.0,0
Landslide,Badulla,Badulla,1,6,579.7,1
Landslide,Haliela,Badulla,3,9,88.0,0
Landslide,Badulla,Badulla,1,10,579.7,1
Landslide,Kadana,Badulla,3,17,88.0,0
Landslide,Uduwara,Badulla,3,17,88.0,0
Landslide,Morethota,Badulla,5,12,141.0,0
Landslide,Dikwella,Badulla,3,25,88.0,0
Landslide,Bandarawela,Badulla,11,1,279.0,0
Landslide,Bandarawela,Badulla,12,15,223.0,0
Landslide,Anthuduwawela,Badulla,3,10,88.0,0
Landslide,Urahella Watta,Badulla,3,5,88.0,0
Landslide,Bandarawela,Badulla,12,25,223.0,0
Landslide,Bandarawela,Badulla,11,26,279.0,0
Landslide,Udagama West,Badulla,1,2,139.0,0
Landslide,Annalapitiya,Badulla,11,13,279.0,0
Landslide,Annalapitiya,Badulla,11,4,279.0,0
Landslide,Annalapitiya,Badulla,11,10,279.0,0
Landslide,Makul Ella,Badulla,11,28,279.0,0
Landslide,Inikam Bedda,Badulla,11,13,279.0,0
Landslide,Badde Arawa,Badulla,5,26,141.0,0
Landslide,Thepal Kanda Area,Badulla,10,13,280.0,0
Landslide,Watagamuwa,Badulla,2,25,94.0,0
Landslide,Bandarawela,Badulla,11,16,279.0,0
Landslide,Bandarawela,Badulla,11,11,279.0,0
Landslide,Bandarawela,Badulla,5,13,141.0,0
Landslide,Inikam Bedda,Badulla,10,18,280.0,0
Landslide,Kebillawela North,Badulla,12,14,223.0,0
Landslide,Haldummulla,Badulla,10,29,491.3,1
Landslide,Haldummulla,Badulla,11,20,278.4,1
Landslide,Kebillawela,Badulla,1,21,139.0,0
Landslide,Bandarawela,Badulla,11,12,279.0,0
Landslide,Bandarawela,Badulla,11,13,279.0,0
Landslide,Bandarawela,Badulla,11,12,279.0,0
Landslide,Bandarawela,Badulla,11,16,279.0,0
Landslide,Bandarawela,Badulla,11,11,279.0,0
Landslide,Bandarawela,Badulla,11,11,279.0,0
Landslide,Bandarawela,Badulla,11,6,279.0,0
Landslide,Bandarawela,Badulla,11,7,279.0,0
Landslide,Galkadapathana,Badulla,2,17,94.0,0
Landslide,Stthomas Rd,Badulla,2,28,94.0,0
Landslide,Badulla,Badulla,12,26,669.5,1
Landslide,Bandarawela,Badulla,11,13,279.0,0
Landslide,Alugolla,Badulla,12,27,223.0,0
Landslide,Ambadandegama,Badulla,11,16,279.0,0
Landslide,Bandarawela,Badulla,11,5,279.0,0
Landslide,Mirahawatta,Badulla,11,1,279.0,0
Landslide,Mirahawatta,Badulla,11,9,279.0,0
Landslide,Amunudowa,Badulla,11,4,279.0,0
Landslide,Amunudowa,Badulla,11,3,279.0,0
Landslide,Makulella,Badulla,10,13,280.0,0
Landslide,Diganathenna,Badulla,9,25,130.0,0
Landslide,Pahala Kotasa,Badulla,11,27,279.0,0
Landslide,Pahala Kotasa,Badulla,11,1,279.0,0
Landslide,Bandarawela,Badulla,10,3,280.0,0
Landslide,Bandarawela,Badulla,10,15,280.0,0
Landslide,Bandarawela,Badulla,10,24,280.0,0
Landslide,Bandarawela,Badulla,10,10,280.0,0
Landslide,Wewathenna,Badulla,11,5,279.0,0
Landslide,Bandarawela,Badulla,11,8,279.0,0
Landslide,Bandarawela,Badulla,11,11,279.0,0
Landslide,Kande Arawa,Badulla,11,4,279.0,0
Landslide,Kande Arawa,Badulla,11,28,279.0,0
Landslide,Kabillawela,Badulla,10,30,280.0,0
Landslide,Bandarawela,Badulla,10,17,280.0,0
Landslide,Bandarawela,Badulla,10,6,280.0,0
Landslide,Bandarawela,Badulla,10,21,280.0,0
Landslide,Haldummulla,Badulla,11,10,225.4,1
Landslide,Bandarawela,Badulla,11,18,279.0,0
Landslide,Bandarawela,Badulla,11,23,279.0,0
Landslide,Bambarapana,Badulla,12,29,223.0,0
Landslide,Bambarapana,Badulla,12,1,223.0,0
Landslide,Kendagolla,Badulla,6,23,54.0,0
Landslide,Lunugala,Badulla,12,17,223.0,0
Landslide,Lunugala,Badulla,12,3,223.0,0
Landslide,Haliela,Badulla,1,30,139.0,0
Landslide,Kandaketiya,Badulla,11,24,279.0,0
Landslide,Haldummulla,Badulla,5,26,175.2,1
Landslide,Haldummulla,Badulla,4,26,328.9,1
Landslide,Kandaketiya,Badulla,2,11,94.0,0
Landslide,Haliela,Badulla,1,15,139.0,1
Landslide,Soranathota,Badulla,1,15,139.0,1
Landslide,Bandarawela,Badulla,10,20,280.0,1
Landslide,Kandaketiya,Badulla,1,11,139.0,1
Landslide,Lunugala,Badulla,12,24,223.0,0
Landslide,Lunugala,Badulla,1,10,139.0,0
Landslide,Ella,Badulla,4,7,169.0,0
Landslide,Bandarawela,Badulla,3,18,88.0,0
Landslide,Bandarawela,Badulla,3,8,88.0,0
Landslide,Bandarawela,Badulla,4,6,169.0,0
Landslide,Bandarawela,Badulla,3,10,88.0,0
Landslide,Bandarawela,Badulla,12,6,223.0,0
Landslide,Bandarawela,Badulla,1,21,139.0,0
Landslide,Bandarawela,Badulla,2,17,94.0,0
Landslide,Bandarawela,Badulla,3,6,88.0,0
Landslide,Bandarawela,Badulla,3,17,88.0,0
Landslide,Lunugala,Badulla,12,7,223.0,0
Landslide,Bandarawela,Badulla,2,3,94.0,0
Landslide,Passara,Badulla,5,15,141.0,1
Landslide,Bandarawela,Badulla,10,24,280.0,0
Landslide,Maspanna,Badulla,2,11,94.0,0
Landslide,Wewegama,Badulla,2,12,94.0,0
Landslide,Dodamwatta,Badulla,1,27,139.0,0
Landslide,Bandarawela,Badulla,12,29,223.0,0
Landslide,Welimada,Badulla,12,13,223.0,0
Landslide,Lunugala,Badulla,12,28,223.0,0
Landslide,Lunugala,Badulla,12,5,223.0,0
Landslide,Bandarawela,Badulla,10,13,280.0,0
Landslide,Ella,Badulla,11,18,279.0,0
Landslide,Lunugala,Badulla,12,10,223.0,0
Landslide,Bandarawela,Badulla,1,7,139.0,0
Landslide,Bandarawela,Badulla,4,14,169.0,0
Landslide,Welimada,Badulla,12,2,223.0,0
Landslide,Marangahawela,Badulla,11,30,279.0,0
Landslide,Colombobadulla Railway,Badulla,11,11,279.0,0
Landslide,Ella,Badulla,11,1,279.0,0
Landslide,Bandarawela,Badulla,11,6,279.0,0
Landslide,Koslanda,Badulla,11,18,279.0,0
Landslide,Soranathota,Badulla,12,1,223.0,1
Landslide,Maussagolla,Badulla,11,24,279.0,0
Landslide,Haliela,Badulla,11,23,279.0,0
Landslide,Wewessa,Badulla,11,2,279.0,0
Landslide,Haldummulla,Badulla,4,5,169.0,0
Landslide,Wewessa,Badulla,10,15,280.0,0
Landslide,Passara,Badulla,12,22,669.5,1
Landslide,Bandarawela,Badulla,4,11,169.0,0
Landslide,Bandarawela,Badulla,7,11,52.0,0
Landslide,Ambewela,Badulla,11,24,279.0,0
Landslide,Haldummulla,Badulla,11,25,440.3,1
Landslide,Mahakumbura Ella,Badulla,2,17,94.0,0
Landslide,Welimada Town,Badulla,12,5,223.0,0
Landslide,Wirahawatta,Badulla,12,23,223.0,0
Landslide,Bambarapana,Badulla,12,30,223.0,0
Landslide,Welamedagama,Badulla,12,20,223.0,0
Landslide,Paranagama,Badulla,5,19,141.0,0
Landslide,Karangahaulpatha,Badulla,11,3,279.0,0
Landslide,Ulugala,Badulla,9,27,130.0,0
Landslide,Wewegama,Badulla,12,5,223.0,0
Landslide,Kotawera Pahalagama,Badulla,12,28,223.0,0
Landslide,Pannalawela,Badulla,12,23,223.0,0
Landslide,Paranagama,Badulla,11,22,279.0,0
Landslide,Welimada,Badulla,6,22,54.0,0
Landslide,Welimada,Badulla,6,24,54.0,0
Landslide,Ambagasdoowa,Badulla,11,13,279.0,0
Landslide,Sapugolla,Badulla,9,29,130.0,0
Landslide,Maspanna,Badulla,11,9,279.0,0
Landslide,Dimbulana,Badulla,12,16,223.0,0
Landslide,Beraliyapola,Badulla,12,11,223.0,0
Landslide,Ulugala,Badulla,11,15,279.0,0
Landslide,Udaperuwa,Badulla,11,14,279.0,0
Landslide,Hulankapolla,Badulla,1,20,139.0,0
Landslide,Bandarawela,Badulla,7,9,52.0,0
Landslide,Mudunpitawatta,Badulla,11,2,279.0,0
Landslide,Wethalawa,Badulla,12,12,223.0,0
Landslide,Bandarawela,Badulla,7,14,52.0,0
Landslide,Bandarawela,Badulla,4,22,169.0,0
Landslide,Bandarawela,Badulla,4,26,169.0,0
Landslide,Bandarawela,Badulla,12,6,223.0,0
Landslide,Maussagolla,Badulla,3,29,88.0,0
Landslide,Ohiya,Badulla,12,25,223.0,0
Landslide,Bandarawela,Badulla,12,2,223.0,0
Landslide,Bandarawela,Badulla,2,12,94.0,0
Landslide,Bandarawela,Badulla,2,7,94.0,0
Landslide,Bandarawela,Badulla,10,9,280.0,0
Landslide,Bandarawela,Badulla,1,4,139.0,0
Landslide,Bandarawela,Badulla,1,4,139.0,0
Landslide,Bandarawela,Badulla,1,13,139.0,0
Landslide,Bandarawela,Badulla,2,27,94.0,0
Landslide,Ranasinghagama,Badulla,4,25,169.0,0
Landslide,Silmiyapura,Badulla,2,17,94.0,0
Landslide,Silmiyapura,Badulla,12,11,223.0,0
Landslide,Boragas,Badulla,12,18,223.0,0
Landslide,Hulankapolla,Badulla,12,22,223.0,0
Landslide,Boragas,Badulla,12,5,223.0,0
Landslide,Ambewela,Badulla,12,18,223.0,0
Landslide,Pitiyakumbura,Badulla,12,20,223.0,0
Landslide,Bandarawela,Badulla,2,17,94.0,0
Landslide,Galedanda,Badulla,5,29,141.0,0
Landslide,Kindigoda,Badulla,2,2,94.0,1
Landslide,Passara,Badulla,12,21,223.0,1
Landslide,Piyarapandoowagm,Badulla,11,11,279.0,1
Landslide,Ambadandegama,Badulla,10,11,280.0,1
Landslide,Icelab Watta,Badulla,11,20,279.0,1
Landslide,Bambaragama,Badulla,11,21,279.0,1
Landslide,Liyangahawela,Badulla,11,19,279.0,1
Landslide,Bandarawela,Badulla,11,17,279.0,1
Landslide,Doolgolla,Badulla,11,29,279.0,1
Landslide,Dharmapala Mw,Badulla,11,25,279.0,1
Landslide,Annalapitiya,Badulla,11,20,279.0,1
Landslide,Makul Ella,Badulla,11,27,279.0,1
Landslide,Mirahawatta,Badulla,11,20,279.0,1
Landslide,Vidurupola,Badulla,12,14,223.0,1
Landslide,Amunudowa,Badulla,11,15,279.0,1
Landslide,Unapanna,Badulla,12,11,223.0,1
Landslide,Lunuwatta,Badulla,12,11,223.0,1
Landslide,Haldummulla,Badulla,11,18,278.4,0
Landslide,Gediyaroda,Badulla,5,4,141.0,1
Landslide,Mathetilla,Badulla,1,18,139.0,1
Landslide,Withanawewa,Badulla,10,25,280.0,1
Landslide,Badulla,Badulla,12,1,669.5,0
Landslide,Haputale,Badulla,1,17,139.0,0
Landslide,Uva Paranagama,Badulla,12,3,669.5,0
Landslide,Marangahawela,Badulla,11,22,279.0,1
Landslide,Ambathenna West,Badulla,12,26,223.0,1
Landslide,Dambakote,Badulla,3,13,88.0,1
Landslide,Madugasthalawa,Badulla,3,13,88.0,1
Landslide,Demodara,Badulla,3,13,88.0,1
Landslide,Kahataruppa,Badulla,3,3,88.0,1
Landslide,Haliela,Badulla,12,22,669.5,0
Landslide,Karawanella,Badulla,3,13,88.0,1
Landslide,Batawatta,Badulla,12,20,223.0,1
Landslide,Maussagolla,Badulla,3,19,88.0,1
Landslide,Thalagahagedara,Badulla,12,3,223.0,1
Landslide,Arumadowapassara,Badulla,4,20,169.0,1
Landslide,Uva Paranagama,Badulla,12,22,223.0,0
Landslide,Passara,Badulla,12,30,669.5,0
Landslide,Haldummulla,Badulla,11,6,440.3,0
Landslide,Haldummulla,Badulla,5,4,141.0,0
Landslide,Haldummulla,Badulla,5,23,141.0,0
Landslide,Bokanoruwa,Badulla,12,2,223.0,1
Landslide,Haputale,Badulla,11,23,279.0,0
Landslide,Dodamwatta,Badulla,1,21,139.0,1
Landslide,Haputhale,Badulla,11,17,279.0,1
Landslide,Galkanda,Badulla,11,17,279.0,1
Landslide,Bandarawela,Badulla,11,25,279.0,1
Landslide,Ketawatta,Badulla,1,1,139.0,1
Landslide,Ambadandegama,Badulla,11,22,279.0,1
Landslide,Pitamaruwa,Badulla,1,1,139.0,1
Landslide,Komarika,Badulla,1,1,139.0,1
Landslide,Inikam Bedda,Badulla,11,22,279.0,1
Landslide,Thaldena,Badulla,1,1,139.0,1
Landslide,Badde Arawa,Badulla,5,12,141.0,1
Landslide,Meegahakivula,Badulla,1,1,139.0,1
Landslide,Thepal Kanda Area,Badulla,10,27,280.0,1
Landslide,Haputale,Badulla,3,26,282.9,0
Landslide,Bandarawela,Badulla,11,30,279.0,1
Landslide,Mahakele,Badulla,1,15,139.0,1
Landslide,Springvalley,Badulla,3,13,88.0,1
Landslide,Springvally Estate,Badulla,3,13,88.0,1
Landslide,Weerakongama,Badulla,12,14,223.0,1
Landslide,Godunna,Badulla,2,6,94.0,1
Landslide,Bandarawela,Badulla,5,12,141.0,1
Landslide,Watagamuwa,Badulla,2,11,94.0,1
Landslide,Udagama,Badulla,3,15,88.0,1
Landslide,Bandarawela,Badulla,10,27,280.0,1
Landslide,Mirahawatta,Badulla,12,30,223.0,1
Landslide,Ranjallawa,Badulla,11,17,279.0,1
Landslide,Haputhalegama,Badulla,11,17,279.0,1
Landslide,Haldummulla,Badulla,10,3,491.3,0
Landslide,Makulella,Badulla,10,27,280.0,1
Landslide,Kottalbedda,Badulla,11,11,279.0,1
Landslide,Uduwara,Badulla,12,14,223.0,1
Landslide,Hapuwala Kumbura,Badulla,12,14,223.0,1
Landslide,Diganathenna,Badulla,9,11,130.0,1
Landslide,Bandarawela,Badulla,12,14,223.0,1
Landslide,Pahala Kotasa,Badulla,11,17,279.0,1
Landslide,Haldummulla,Badulla,11,22,225.4,0
Landslide,Bandarawela,Badulla,10,26,280.0,1
Landslide,Wewegama,Badulla,2,1,94.0,1
Landslide,Wewathenna,Badulla,11,14,279.0,1
Landslide,Maspanna,Badulla,2,1,94.0,1
Landslide,Bandarawela,Badulla,11,24,279.0,1
Landslide,Kande Arawa,Badulla,11,22,279.0,1
Landslide,Kabillawela,Badulla,10,20,280.0,1
Landslide,Medawela West,Badulla,11,11,279.0,1
Landslide,Inikam Bedda,Badulla,10,12,280.0,1
Landslide,Lunugala,Badulla,12,22,669.5,0
Landslide,Colombobadulla Railway,Badulla,11,28,279.0,1
Landslide,Ambewela,Badulla,11,18,279.0,1
Landslide,Mahakumbura Ella,Badulla,2,5,94.0,1
Landslide,Welimada Town,Badulla,12,18,223.0,1
Landslide,Wirahawatta,Badulla,12,30,223.0,1
Landslide,Kandaketiya,Badulla,11,1,279.0,1
Landslide,Haliela,Badulla,1,23,139.0,1
Landslide,Bambarapana,Badulla,12,17,223.0,1
Landslide,Welamedagama,Badulla,12,28,223.0,1
Landslide,Paranagama,Badulla,5,5,141.0,1
Landslide,Karangahaulpatha,Badulla,11,16,279.0,1
Landslide,Ulugala,Badulla,9,11,130.0,1
Landslide,Wewegama,Badulla,12,19,223.0,1
Landslide,Kotawera Pahalagama,Badulla,12,18,223.0,1
Landslide,Pannalawela,Badulla,12,16,223.0,1
Landslide,Paranagama,Badulla,11,12,279.0,1
Landslide,Welimada,Badulla,6,14,54.0,1
Landslide,Ambagasdoowa,Badulla,11,15,279.0,1
Landslide,Hulankapolla,Badulla,1,12,139.0,1
Landslide,Mudunpitawatta,Badulla,11,1,279.0,1
Landslide,Galedanda,Badulla,5,15,141.0,1
Landslide,Wethalawa,Badulla,12,19,223.0,1
Landslide,Kandaketiya,Badulla,1,30,139.0,0
Landslide,Maussagolla,Badulla,3,13,88.0,1
Landslide,Uva Paranagama,Badulla,1,10,139.0,0
Landslide,Ohiya,Badulla,12,12,223.0,1
Landslide,Haputale,Badulla,1,24,139.0,0
Landslide,Beddewela,Badulla,11,11,279.0,1
Landslide,Soranathota,Badulla,12,7,223.0,0
Landslide,Passara,Badulla,5,18,141.0,0
Landslide,Sapugolla,Badulla,9,9,130.0,1
Landslide,Ranasinghagama,Badulla,4,12,169.0,1
Landslide,Silmiyapura,Badulla,12,14,223.0,1
Landslide,Boragas,Badulla,12,14,223.0,1
Landslide,Hulankapolla,Badulla,12,14,223.0,1
Landslide,Boragas,Badulla,12,15,223.0,1
Landslide,Ambewela,Badulla,12,15,223.0,1
Landslide,Haldummulla,Badulla,5,8,175.2,0
Landslide,Haldummulla,Badulla,4,27,328.9,0
Landslide,Pitiyakumbura,Badulla,12,19,223.0,1
Landslide,Silmiyapura,Badulla,2,6,94.0,1
Landslide,Maspanna,Badulla,11,19,279.0,1
Landslide,Passara,Badulla,5,5,97.8,0
Landslide,Haliela,Badulla,1,27,139.0,0
Landslide,Wewessa,Badulla,10,22,280.0,1
Landslide,Bandarawela,Badulla,10,18,280.0,1
Landslide,Uda Kohovila,Badulla,8,1,74.0,1
Landslide,Haliela,Badulla,3,13,88.0,1
Landslide,Kadana,Badulla,3,13,88.0,1
Landslide,Uduwara,Badulla,3,13,88.0,1
Landslide,Morethota,Badulla,5,4,141.0,1
Landslide,Dikwella,Badulla,3,13,88.0,1
Landslide,Uduwara,Badulla,12,23,223.0,1
Landslide,Anthuduwawela,Badulla,3,13,88.0,1
Landslide,Rideemaliyadda,Badulla,12,4,669.5,0
Landslide,Haldummulla,Badulla,4,12,169.0,1
Landslide,Wewessa,Badulla,11,28,279.0,1
Landslide,Haliela,Badulla,11,28,279.0,1
Landslide,Maussagolla,Badulla,11,28,279.0,1
Landslide,Koslanda,Badulla,11,28,279.0,1
Landslide,Bandarawela,Badulla,11,28,279.0,1
Landslide,Ella,Badulla,11,28,279.0,1
Landslide,Urahella Watta,Badulla,3,13,88.0,1
Landslide,Udagama West,Badulla,1,15,139.0,1
Landslide,Nilathugoda,Badulla,12,22,223.0,1
Landslide,Kandaketiya,Badulla,12,2,669.5,0
Landslide,Soranathota,Badulla,1,13,139.0,0
Landslide,Mahiyanganaya,Badulla,12,16,669.5,0
Landslide,Soranathota,Badulla,12,19,669.5,0
Landslide,Bandarawela,Badulla,12,16,669.5,0
Landslide,Welimada,Badulla,12,23,669.5,0
Landslide,Haputale,Badulla,12,1,669.5,0
Landslide,Dimbulana,Badulla,12,19,223.0,1
Landslide,Beraliyapola,Badulla,12,19,223.0,1
Landslide,Haliela,Badulla,12,14,223.0,1
Landslide,Ulugala,Badulla,11,19,279.0,1
Landslide,Bandarawela,Badulla,10,17,280.0,0
Landslide,Kandaketiya,Badulla,1,8,139.0,0
Landslide,Kendagolla,Badulla,6,19,54.0,1
Landslide,Bambarapana,Badulla,12,20,223.0,1
Landslide,Bambarapana,Badulla,12,11,223.0,1
Landslide,Alugolla,Badulla,12,11,223.0,1
Landslide,Medawela,Badulla,6,7,54.0,1
Landslide,Welimada,Badulla,12,11,223.0,1
Landslide,Udaperuwa,Badulla,11,20,279.0,1
Landslide,Kebillawela North,Badulla,12,18,223.0,1
Landslide,Hopton,Badulla,11,11,279.0,1
Landslide,Welimada,Badulla,2,8,158.7,0
Landslide,Haldummulla,Badulla,3,5,88.0,0
Landslide,Idamegama,Badulla,12,25,223.0,1
Landslide,Koslanda,Badulla,6,5,54.0,1
