Disaster,Location,District,Year,Month,Day,Rainfall(mm),Flood
Flood,Navithanveli,Ampara,2006,1,11,271.1,1
Flood,Navithanveli,Ampara,2006,10,1,304.5,1
Flood,Damana,Ampara,2007,4,19,115.9,1
Flood,Damana,Ampara,2008,1,7,271.1,1
Flood,Ampara,Ampara,2008,3,10,78.3,1
Flood,Mahaoya,Ampara,2014,12,13,658.9,0
Flood,Lahugala,Ampara,2014,12,2,658.9,0
Flood,Addalachchenai,Ampara,2014,12,19,658.9,0
Flood,Damana,Ampara,2014,12,13,658.9,0
Flood,Ninthavur,Ampara,2019,11,25,406.8,1
Flood,Padiyathalawa,Ampara,2003,9,3,172.5,1
Flood,Mahaoya,Ampara,2002,2,1,207.6,1
Flood,Damana,Ampara,2005,1,19,271.1,0
Flood,Damana,Ampara,2019,11,25,406.8,1
Flood,Sangamam,Ampara,2009,10,26,304.5,0
Flood,Dehiattakandiya,Ampara,2001,1,8,271.1,0
Flood,Sainthamarathu,Ampara,2009,10,10,304.5,0
Flood,Dehiattakandiya,Ampara,2006,12,10,553.1,0
Flood,Akkaraipattu,Ampara,2008,8,30,113.5,0
Flood,Karativu,Ampara,2000,12,12,553.1,0
Flood,Lahugala,Ampara,2019,11,25,406.8,1
Flood,Pothuvil,Ampara,2019,12,20,553.1,1
Flood,Mahaoya,Ampara,2019,12,20,553.1,1
Flood,Dehiattakandiya,Ampara,2019,12,20,553.1,1
Flood,Lahugala,Ampara,2019,12,20,553.1,1
Flood,Ninthavur,Ampara,2019,12,20,553.1,1
Flood,Ampara,Ampara,2014,12,20,658.9,1
Flood,Ninthavur,Ampara,2014,12,20,658.9,1
Flood,Akkaraipattukarunkoditivu,Ampara,2014,12,20,658.9,1
Flood,Ninthavur,Ampara,2000,12,14,553.1,0
Flood,Eragama,Ampara,2009,10,15,304.5,1
Flood,Thikkanagar,Ampara,2008,6,25,69.6,0
Flood,Thirukkovil,Ampara,2019,11,25,406.8,1
Flood,Panama,Ampara,2006,12,17,553.1,1
Flood,Alayadiwembu,Ampara,2004,12,30,553.1,0
Flood,Sammanthurai,Ampara,2013,5,20,30.9,0
Flood,Akkaraipattukarunkoditivu,Ampara,2004,12,18,553.1,0
Flood,Ninthavur,Ampara,2004,12,8,553.1,0
Flood,Thirukkovil,Ampara,2004,12,25,553.1,0
Flood,Karativu,Ampara,2004,12,25,553.1,0
Flood,Kalmunai,Ampara,2004,12,2,553.1,0
Flood,Addalachchenai,Ampara,2004,12,10,553.1,1
Flood,Kalmunai Muslim Section,Ampara,2000,11,5,406.8,0
Flood,Akkaraipattu,Ampara,2000,11,28,406.8,0
Flood,Sangamam,Ampara,2000,11,15,406.8,0
Flood,Panama,Ampara,2000,1,23,271.1,0
Flood,Panama,Ampara,2000,1,13,271.1,0
Flood,Komarie,Ampara,2000,4,10,115.9,0
Flood,Thikkanagar,Ampara,2008,12,18,553.1,0
Flood,Sangamam,Ampara,2000,4,8,115.9,0
Flood,Akkaraipattu,Ampara,2000,4,21,115.9,0
Flood,Thikkanagar,Ampara,2000,4,16,115.9,0
Flood,Lahugala,Ampara,2004,12,13,553.1,0
Flood,Akkaraipattukarunkoditivu,Ampara,2004,12,10,553.1,1
Flood,Ninthavur,Ampara,2004,12,10,553.1,1
Flood,Thirukkovil,Ampara,2004,12,10,553.1,1
Flood,Galkanda,Ampara,2012,12,18,430.5,1
Flood,Sangamam,Ampara,2012,12,18,430.5,1
Flood,Komarie,Ampara,2012,12,18,430.5,1
Flood,Senanayakapura,Ampara,2012,12,18,430.5,1
Flood,Lahugala,Ampara,2000,2,1,207.6,1
Flood,Senagama,Ampara,2012,12,18,430.5,1
Flood,Mawanagama,Ampara,2012,12,18,430.5,1
Flood,Mahaoya,Ampara,2012,12,18,430.5,1
Flood,Pothuvil,Ampara,2000,2,4,207.6,1
Flood,Damana,Ampara,2000,4,6,115.9,0
Flood,Thirukkovil,Ampara,2000,2,4,207.6,1
Flood,Addalachchenai,Ampara,2000,2,4,207.6,1
Flood,Damana,Ampara,2000,2,4,207.6,1
Flood,Komarie,Ampara,2008,12,16,553.1,0
Flood,Thirukkovil,Ampara,2000,11,18,406.8,1
Flood,Akkaraipattukarunkoditivu,Ampara,2000,11,18,406.8,1
Flood,Kalmunai,Ampara,2000,11,18,406.8,1
Flood,Kalmunai,Ampara,2004,12,10,553.1,1
Flood,Sammanthurai,Ampara,2008,12,25,553.1,0
Flood,Karativu,Ampara,2004,12,10,553.1,1
Flood,Akkaraipattukarunkoditivu,Ampara,2000,2,4,207.6,1
Flood,Ampara,Ampara,2008,3,4,78.3,1
Flood,Sammanthurai,Ampara,2013,1,26,433.9,0
Flood,Sainthamarathu,Ampara,2013,1,4,433.9,0
Flood,Eragama,Ampara,2008,12,16,553.1,1
Flood,Eragama,Ampara,2008,1,7,271.1,1
Flood,Pothuvil,Ampara,2007,1,14,271.1,1
Flood,Lahugala,Ampara,2000,2,28,207.6,0
Flood,Pothuvil,Ampara,2000,2,11,207.6,0
Flood,Thirukkovil,Ampara,2000,2,18,207.6,0
Flood,Akkaraipattukarunkoditivu,Ampara,2000,2,25,207.6,0
Flood,Addalachchenai,Ampara,2000,2,16,207.6,0
Flood,Damana,Ampara,2000,2,27,207.6,0
Flood,Lahugala,Ampara,2004,12,10,553.1,1
Flood,Addalachchenai,Ampara,2004,12,8,553.1,0
Flood,Pothuvil,Ampara,2006,12,17,553.1,1
Flood,Ninthavur,Ampara,2008,1,7,271.1,1
Flood,Ninthavur,Ampara,2008,3,12,78.3,1
Flood,Eragama,Ampara,2006,12,18,553.1,1
Flood,Eragama,Ampara,2006,12,8,553.1,1
Flood,Navatkadu,Ampara,2008,6,24,69.6,0
Flood,Ampara,Ampara,2014,12,30,658.9,0
Flood,Ninthavur,Ampara,2014,12,26,658.9,0
Flood,Samanthurai,Ampara,2009,11,15,406.8,1
Flood,Eragama,Ampara,2007,10,28,304.5,1
Flood,Eragama,Ampara,2007,9,6,172.5,1
Flood,Eragama,Ampara,2007,1,28,271.1,1
Flood,Akkaraipattu,Ampara,2013,1,18,433.9,0
Flood,Hulannuge,Ampara,2007,1,8,271.1,0
Flood,Ninthavur,Ampara,2013,1,23,433.9,0
Flood,Karativu,Ampara,2008,12,10,553.1,0
Flood,Thikkanagar,Ampara,2013,1,15,433.9,0
Flood,Kolavil,Ampara,2008,12,4,553.1,0
Flood,Kalmunai Tamil,Ampara,2008,12,22,553.1,0
Flood,Alayadiwembu,Ampara,2004,12,10,553.1,1
Flood,Ninthavur,Ampara,2006,12,2,553.1,0
Flood,Kolavil,Ampara,2013,1,2,433.9,0
Flood,Akkaraipattu,Ampara,2008,12,11,553.1,0
Flood,Karativu,Ampara,2008,8,21,113.5,0
Flood,Sammanthurai,Ampara,2008,6,30,69.6,0
Flood,Sangamam,Ampara,2008,8,16,113.5,0
Flood,Kundumadu,Ampara,2008,6,15,69.6,0
Flood,Kundumadu,Ampara,2008,6,6,69.6,0
Flood,Kalmunai,Ampara,2000,11,20,406.8,0
Flood,Akkaraipattukarunkoditivu,Ampara,2000,11,1,406.8,0
Flood,Damana,Ampara,2003,1,6,271.1,0
Flood,Thirukkovil,Ampara,2000,11,27,406.8,0
Flood,Sainthamarathu,Ampara,2008,12,21,553.1,0
Flood,Ampara,Ampara,2008,5,29,165.0,1
Flood,Uhana,Ampara,2014,12,20,658.9,1
Flood,Akkaraipattukarunkoditivu,Ampara,2019,11,27,406.8,0
Flood,Samanthurai,Ampara,2019,11,22,406.8,0
Flood,Pothuvil,Ampara,2019,11,10,406.8,0
Flood,Ampara,Ampara,2015,12,26,358.6,0
Flood,Thirukkovil,Ampara,2019,11,5,406.8,0
Flood,Sammanthurai,Ampara,2009,11,23,406.8,0
Flood,Alayadiwembu,Ampara,2019,11,3,406.8,0
Flood,Virippattanchenai,Ampara,2008,7,17,80.1,0
Flood,Kalmunai,Ampara,2019,12,8,553.1,0
Flood,Virippattanchenai,Ampara,2008,7,27,80.1,0
Flood,Padiyathalawa,Ampara,2000,12,14,553.1,0
Flood,Jaladeen Square Hidayapuram,Ampara,2007,1,16,271.1,0
Flood,Addalachchenai,Ampara,2019,11,19,406.8,0
Flood,Pakkiyawatta,Ampara,2006,12,29,553.1,0
Flood,Pakkiyawatta,Ampara,2006,12,20,553.1,0
Flood,Ninthavur,Ampara,2008,7,2,80.1,0
Flood,Uhana,Ampara,2019,11,15,406.8,0
Flood,Peranigama,Ampara,2005,6,26,69.6,0
Flood,Ampara,Ampara,2019,11,26,406.8,0
Flood,Lahugala,Ampara,2019,11,4,406.8,0
Flood,Alayadiwembu,Ampara,2019,11,23,406.8,0
Flood,Kolavil,Ampara,2008,6,3,69.6,0
Flood,Panama,Ampara,2000,1,26,271.1,0
Flood,Eragama,Ampara,2019,12,21,553.1,0
Flood,Kalmunai,Ampara,2019,12,16,553.1,0
Flood,Padiyathalawa,Ampara,2019,12,18,553.1,0
Flood,Uhana,Ampara,2019,12,8,553.1,0
Flood,Damana,Ampara,2019,12,28,553.1,0
Flood,Ampara,Ampara,2019,12,23,553.1,0
Flood,Ninthavur,Ampara,2019,12,25,553.1,0
Flood,Lahugala,Ampara,2019,12,18,553.1,0
Flood,Dehiattakandiya,Ampara,2019,12,16,553.1,0
Flood,Mahaoya,Ampara,2019,12,6,553.1,0
Flood,Pothuvil,Ampara,2019,12,3,553.1,0
Flood,Peranigama,Ampara,2005,6,8,69.6,0
Flood,Damana,Ampara,2019,11,12,406.8,0
Flood,Peranigama,Ampara,2005,6,9,69.6,0
Flood,Mahaoya,Ampara,2002,1,20,271.1,0
Flood,Dorakumbura,Ampara,2003,3,23,78.3,0
Flood,Kalmunai,Ampara,2000,12,15,553.1,0
Flood,Ampara,Ampara,2019,12,26,553.1,0
Flood,Sayinthamarathu,Ampara,2019,12,19,553.1,0
Flood,Addalachchenai,Ampara,2019,12,26,553.1,0
Flood,Damana,Ampara,2019,12,16,553.1,0
Flood,Addalachchenai,Ampara,2000,12,27,553.1,0
Flood,Akkaraipattukarunkoditivu,Ampara,2000,12,2,553.1,0
Flood,Alayadiwembu,Ampara,2000,12,25,553.1,0
Flood,Thirukkovil,Ampara,2009,12,10,553.1,1
Flood,Ninthavur,Ampara,2007,4,25,115.9,0
Flood,Sayinthamarathu,Ampara,2009,12,10,553.1,1
Flood,Mahaoya,Ampara,2012,12,22,430.5,0
Flood,Lahugala,Ampara,2019,12,6,553.1,0
Flood,Karativu,Ampara,2000,11,24,406.8,0
Flood,Pothuvil,Ampara,2000,11,6,406.8,0
Flood,Ninthavur,Ampara,2019,12,12,553.1,0
Flood,Thirukkovil,Ampara,2019,11,21,406.8,0
Flood,Pothuvil,Ampara,2019,12,22,553.1,0
Flood,Akkaraipattukarunkoditivu,Ampara,2019,12,20,553.1,0
Flood,Padiyathalawa,Ampara,2005,1,11,271.1,0
Flood,Ninthavur,Ampara,2008,12,7,553.1,0
Flood,Ninthavur,Ampara,2019,11,26,406.8,0
Flood,Damana,Ampara,2003,1,14,271.1,0
Flood,Damana,Ampara,2004,12,30,553.1,0
Flood,Dehiattakandiya,Ampara,2004,12,20,553.1,0
Flood,Damana,Ampara,2015,12,23,358.6,0
Flood,Lahugala,Ampara,2006,12,13,553.1,0
Flood,Mawanagama,Ampara,2006,12,2,553.1,0
Flood,Ninthavur,Ampara,2009,12,10,553.1,1
Flood,Alayadiwembu,Ampara,2009,12,10,553.1,1
Flood,Karativu,Ampara,2019,11,21,406.8,0
Flood,Karativu,Ampara,2009,12,10,553.1,1
Flood,Kalmunai Tamil,Ampara,2019,11,20,406.8,0
Flood,Damana,Ampara,2006,12,4,553.1,0
Flood,Mawanagama,Ampara,2001,1,9,271.1,0
Flood,Mawanagama,Ampara,2012,12,12,430.5,0
Flood,Galkanda,Ampara,2012,12,28,430.5,0
Flood,Senagama,Ampara,2012,12,2,430.5,0
Flood,Samanthurai,Ampara,2013,5,21,30.9,0
Flood,Mahaoya,Ampara,2007,12,13,553.1,1
Flood,Navithanveli,Ampara,2014,12,20,658.9,1
Flood,Mahaoya,Ampara,2007,12,27,553.1,1
Flood,Mahaoya,Ampara,2008,1,6,271.1,1
Flood,Mahaoya,Ampara,2008,1,9,271.1,1
Flood,Samanthurai,Ampara,2002,11,18,406.8,0
Flood,Alayadiwembu,Ampara,2000,12,26,553.1,1
Flood,Mahaoya,Ampara,2008,7,16,80.1,1
Flood,Mahaoya,Ampara,2008,3,3,78.3,1
Flood,Mahaoya,Ampara,2008,2,4,207.6,1
Flood,Dehiattakandiya,Ampara,2008,3,8,78.3,1
Flood,Damana,Ampara,2014,12,20,658.9,1
Flood,Dehiattakandiya,Ampara,2007,12,27,553.1,1
Flood,Addalachchenai,Ampara,2014,12,20,658.9,1
Flood,Lahugala,Ampara,2014,12,20,658.9,1
Flood,Ninthavur,Ampara,2005,10,12,304.5,1
Flood,Akkaraipattukarunkoditivu,Ampara,2000,12,26,553.1,1
Flood,Mahaoya,Ampara,2003,12,22,553.1,1
Flood,Kalmunai,Ampara,2014,12,20,658.9,1
Flood,Thirukkovil,Ampara,2014,12,1,658.9,0
Flood,Padiyathalawa,Ampara,2014,12,19,658.9,0
Flood,Uhana,Ampara,2009,4,13,115.9,1
Flood,Uhana,Ampara,2006,1,5,271.1,1
Flood,Damana,Ampara,2014,12,25,658.9,0
Flood,Senanayakapura,Ampara,2012,12,25,430.5,0
Flood,Mahaoya,Ampara,2002,11,4,406.8,1
Flood,Ninthavur,Ampara,2003,12,22,553.1,0
Flood,Samanthurai,Ampara,2014,12,20,658.9,1
Flood,Mawanagama,Ampara,2000,11,5,406.8,0
Flood,Ninthavur,Ampara,2003,12,27,553.1,0
Flood,Mawanagama,Ampara,2006,12,13,553.1,0
Flood,Pothuvil,Ampara,2005,12,7,553.1,0
Flood,Eragama,Ampara,2014,12,20,658.9,1
Flood,Kalmunai,Ampara,2019,12,20,553.1,1
Flood,Ninthavur,Ampara,2007,4,6,115.9,0
Flood,Navithanveli,Ampara,2007,12,26,553.1,1
Flood,Mahaoya,Ampara,2014,12,20,658.9,1
Flood,Komarie,Ampara,2012,12,21,430.5,0
Flood,Uhana,Ampara,2019,11,2,406.8,0
Flood,Sangamam,Ampara,2012,12,13,430.5,0
Flood,Samanthurai,Ampara,2019,12,28,553.1,0
Flood,Mahaoya,Ampara,2001,1,18,271.1,1
Flood,Lahugala,Ampara,2000,1,1,271.1,1
Flood,Panama,Ampara,2000,1,1,271.1,1
Flood,Samanthurai,Ampara,2019,11,17,406.8,0
Flood,Samanthurai,Ampara,2003,12,15,553.1,0
Flood,Damana,Ampara,2014,12,21,658.9,1
Flood,Padiyathalawa,Ampara,2014,12,20,658.9,1
Flood,Ampara,Ampara,2019,12,20,553.1,1
Flood,Damana,Ampara,2019,12,20,553.1,1
Flood,Alayadiwembu,Ampara,2005,1,18,271.1,0
Flood,Damana,Ampara,2005,1,6,271.1,1
Flood,Karativu,Ampara,2019,11,4,406.8,0
Flood,Uhana,Ampara,2019,12,20,553.1,1
Flood,Mahaoya,Ampara,2008,3,12,78.3,1
Flood,Addalachchenai,Ampara,2000,12,26,553.1,1
Flood,Mawanagama,Ampara,2006,12,26,553.1,0
Flood,Kalmunai,Ampara,2000,12,26,553.1,1
Flood,Padiyathalawa,Ampara,2019,12,20,553.1,1
Flood,Dehiattakandiya,Ampara,2014,12,20,658.9,1
Flood,Dehiattakandiya,Ampara,2006,12,20,553.1,1
Flood,Lahugala,Ampara,2000,1,9,271.1,0
Flood,Alayadiwembu,Ampara,2007,4,12,115.9,0
Flood,Dehiattakandiya,Ampara,2001,1,18,271.1,1
Flood,Thirukkovil,Ampara,2014,12,20,658.9,1
Flood,Rajanganaya,Anuradhapura,2008,3,24,85.2,1
Flood,Kekirawa,Anuradhapura,2004,12,18,191.9,1
Flood,All District,Anuradhapura,2011,1,14,295.2,0
Flood,All District,Anuradhapura,2011,6,27,3.7,0
Flood,Thirappane,Anuradhapura,2007,9,10,106.8,1
Flood,Nuwaragam Palatha East,Anuradhapura,2018,11,7,193.2,1
Flood,Thambuttegama,Anuradhapura,2002,12,6,191.9,0
Flood,Medawachchiya,Anuradhapura,2014,12,6,666.3,0
Flood,Mihinthale,Anuradhapura,2014,12,30,666.3,0
Flood,Nachchadoowa,Anuradhapura,2018,10,7,529.2,1
Flood,Horowpothana,Anuradhapura,2011,1,9,295.2,1
Flood,Nochchiyagama,Anuradhapura,2008,3,10,85.2,1
Flood,Kekirawa,Anuradhapura,2007,12,23,191.9,1
Flood,Nuwaragam Palatha Central,Anuradhapura,2014,12,26,666.3,0
Flood,Ipalogama,Anuradhapura,2005,4,20,217.9,1
Flood,Thambuttegama,Anuradhapura,2005,11,6,237.5,1
Flood,Nuwaragam Palatha East,Anuradhapura,2014,1,9,159.9,1
Flood,Nachchadoowa,Anuradhapura,2011,1,9,295.2,1
Flood,Galenbindunuwewa,Anuradhapura,2014,12,1,666.3,0
Flood,Thambuttegama,Anuradhapura,2009,12,21,191.9,0
Flood,Nachchadoowa,Anuradhapura,2018,10,19,529.2,0
Flood,Thalawa,Anuradhapura,2014,12,3,666.3,0
Flood,Nuwaragam Palatha Central,Anuradhapura,2018,11,7,193.2,1
Flood,Pethispura,Anuradhapura,2010,9,26,263.3,0
Flood,Handungamuwa,Anuradhapura,2011,3,12,19.2,0
Flood,Kithulhitiyawa Udagama Colaniya,Anuradhapura,2010,11,26,376.5,0
Flood,Rambewa,Anuradhapura,2011,1,9,295.2,1
Flood,Palagala,Anuradhapura,2011,1,9,295.2,1
Flood,Thalawa,Anuradhapura,2011,1,9,295.2,1
Flood,Palugaswewa,Anuradhapura,2011,1,9,295.2,1
Flood,Thambuttegama,Anuradhapura,2014,12,4,666.3,0
Flood,Horowpothana,Anuradhapura,2014,12,17,666.3,0
Flood,Nachchadoowa,Anuradhapura,2014,12,5,666.3,0
Flood,Nuwaragam Palatha East,Anuradhapura,2014,12,1,666.3,0
Flood,Galenbindunuwewa,Anuradhapura,2011,1,9,295.2,1
Flood,Kahatagasdigiliya,Anuradhapura,2011,1,9,295.2,1
Flood,Rambewa,Anuradhapura,2014,12,20,666.3,0
Flood,Ipalogama,Anuradhapura,2003,1,22,72.6,1
Flood,Kithulhitiyawa Udagama Colaniya,Anuradhapura,2010,11,17,376.5,1
Flood,Kudanelukulama,Anuradhapura,2010,9,18,263.3,0
Flood,Ipalogama,Anuradhapura,2004,12,12,191.9,1
Flood,Thirappane,Anuradhapura,2014,12,15,666.3,0
Flood,Thantirimale,Anuradhapura,2010,9,22,263.3,0
Flood,Thambuttegama,Anuradhapura,2007,12,23,191.9,1
Flood,Rajanganaya,Anuradhapura,2014,12,11,666.3,0
Flood,Palugaswewa,Anuradhapura,2014,12,5,666.3,0
Flood,Thirappane,Anuradhapura,2005,12,28,191.9,1
Flood,Thambuttegama,Anuradhapura,2003,1,8,72.6,1
Flood,Thambuttegama,Anuradhapura,2007,11,5,237.5,1
Flood,Thambuttegama,Anuradhapura,2006,11,19,237.5,1
Flood,Thambuttegama,Anuradhapura,2002,12,27,191.9,1
Flood,Medawachchiya,Anuradhapura,2007,12,19,191.9,1
Flood,Medawachchiya,Anuradhapura,2002,12,17,191.9,1
Flood,Medawachchiya,Anuradhapura,2004,12,20,191.9,1
Flood,Nuwaragam Palatha Central,Anuradhapura,2003,1,8,72.6,1
Flood,Medawachchiya,Anuradhapura,2005,1,18,72.6,1
Flood,Ipalogama,Anuradhapura,2007,12,23,191.9,1
Flood,Ipalogama,Anuradhapura,2002,4,20,217.9,1
Flood,Palagala,Anuradhapura,2014,12,26,666.3,0
Flood,Ipalogama,Anuradhapura,2002,4,27,217.9,1
Flood,Ipalogama,Anuradhapura,2002,5,2,125.3,1
Flood,Medawachchiya,Anuradhapura,2004,11,15,237.5,1
Flood,Medawachchiya,Anuradhapura,2004,12,1,191.9,1
Flood,Medawachchiya,Anuradhapura,2005,5,3,125.3,1
Flood,Medawachchiya,Anuradhapura,2007,8,27,56.4,1
Flood,Kekirawa,Anuradhapura,2014,12,3,666.3,0
Flood,Medawachchiya,Anuradhapura,2007,9,10,106.8,1
Flood,Ipalogama,Anuradhapura,2011,10,9,283.5,1
Flood,Thambuttegama,Anuradhapura,2011,1,9,295.2,1
Flood,Kahatagasdigiliya,Anuradhapura,2014,12,20,666.3,0
Flood,Mahavilachchiya,Anuradhapura,2014,12,22,666.3,0
Flood,Nochchiyagama,Anuradhapura,2014,12,11,666.3,0
Flood,Ipalogama,Anuradhapura,2004,12,16,191.9,1
Flood,Thantirimale,Anuradhapura,2010,9,29,263.3,1
Flood,Nuwaragam Palatha East,Anuradhapura,2007,12,23,191.9,1
Flood,Bandara Ulpatha,Anuradhapura,2000,12,26,191.9,1
Flood,Ipalogama,Anuradhapura,2012,12,19,593.7,1
Flood,Nachchadoowa,Anuradhapura,2012,12,19,593.7,1
Flood,Kebithigollewa,Anuradhapura,2012,12,19,593.7,1
Flood,Galnewa,Anuradhapura,2012,12,19,593.7,1
Flood,Parawahagama,Anuradhapura,2007,12,23,191.9,1
Flood,Deveni Polwatta,Anuradhapura,2007,4,11,217.9,1
Flood,Galnewa,Anuradhapura,2011,3,26,19.2,0
Flood,Thalawa,Anuradhapura,2012,12,18,593.7,1
Flood,Rajanganaya,Anuradhapura,2008,3,6,85.2,0
Flood,Nuwaragam Palatha Central,Anuradhapura,2016,5,23,463.1,0
Flood,Nachchadoowa,Anuradhapura,2016,5,22,463.1,0
Flood,Palagala,Anuradhapura,2016,5,20,463.1,0
Flood,Thambuttegama,Anuradhapura,2016,5,22,463.1,0
Flood,Thalawa,Anuradhapura,2016,5,26,463.1,0
Flood,Nuwaragam Palatha East,Anuradhapura,2016,5,3,463.1,0
Flood,Andiyagala,Anuradhapura,2008,3,21,85.2,1
Flood,Nochchiyagama,Anuradhapura,2014,1,7,159.9,1
Flood,Maha Bellankadawala,Anuradhapura,2007,4,11,217.9,1
Flood,Nachchadoowa,Anuradhapura,2015,11,6,452.4,0
Flood,Maliyadewapura,Anuradhapura,2006,10,10,293.8,1
Flood,Sudaragahagama,Anuradhapura,2006,11,19,237.5,1
Flood,Lunuwewa,Anuradhapura,2007,5,11,125.3,1
Flood,Siyambalagaswewa,Anuradhapura,2003,8,1,56.4,1
Flood,Siyambalagaswewa,Anuradhapura,2005,6,11,31.3,1
Flood,Thalawa,Anuradhapura,2007,12,23,191.9,1
Flood,Thammennawa,Anuradhapura,2007,12,23,191.9,1
Flood,Makulewa,Anuradhapura,2007,12,23,191.9,1
Flood,Nuwaragam Palatha Central,Anuradhapura,2015,11,12,452.4,0
Flood,Hureegaswewa,Anuradhapura,2007,12,23,191.9,1
Flood,Thelhiriyawa,Anuradhapura,2007,12,23,191.9,1
Flood,Bandara Ulpatha,Anuradhapura,2010,8,1,149.6,1
Flood,Nuwaragam Palatha Central,Anuradhapura,2010,9,12,263.3,0
Flood,Nuwaragam Palatha East,Anuradhapura,2010,9,25,263.3,0
Flood,Mahavilachchiya,Anuradhapura,2010,9,24,263.3,0
Flood,Kekirawa,Anuradhapura,2010,11,11,376.5,0
Flood,Rajanganaya,Anuradhapura,2010,12,9,327.8,0
Flood,Mudungoda,Anuradhapura,2007,12,23,191.9,1
Flood,Kalawewa,Anuradhapura,2008,3,21,85.2,1
Flood,Rajjallegama,Anuradhapura,2007,4,11,217.9,1
Flood,Thambuttegama,Anuradhapura,2008,2,1,80.1,1
Flood,Medawachchiya,Anuradhapura,2014,12,21,666.3,1
Flood,Nuwaragam Palatha Central,Anuradhapura,2014,12,21,666.3,1
Flood,Padaviya,Anuradhapura,2015,11,24,452.4,0
Flood,Rambewa,Anuradhapura,2015,11,9,452.4,0
Flood,Nuwaragam Palatha East,Anuradhapura,2015,11,7,452.4,0
Flood,Nuwaragam Palatha Central,Anuradhapura,2015,11,3,452.4,0
Flood,Ipalogama,Anuradhapura,2015,11,24,452.4,0
Flood,Mihinthale,Anuradhapura,2014,12,21,666.3,1
Flood,Nochchiyagama,Anuradhapura,2019,12,19,293.3,1
Flood,Ipalogama,Anuradhapura,2019,12,19,293.3,1
Flood,Thalawa,Anuradhapura,2019,12,19,293.3,1
Flood,Thambuttegama,Anuradhapura,2019,12,19,293.3,1
Flood,Nuwaragam Palatha Central,Anuradhapura,2019,12,19,293.3,1
Flood,Palugaswewa,Anuradhapura,2019,12,19,293.3,1
Flood,Palagala,Anuradhapura,2019,12,19,293.3,1
Flood,Rajanganaya,Anuradhapura,2019,12,19,293.3,1
Flood,Galnewa,Anuradhapura,2019,12,19,293.3,1
Flood,Kekirawa,Anuradhapura,2014,12,21,666.3,1
Flood,Kahatagasdigiliya,Anuradhapura,2014,12,21,666.3,1
Flood,Mahavilachchiya,Anuradhapura,2014,12,21,666.3,1
Flood,Pethispura,Anuradhapura,2008,3,23,85.2,1
Flood,Meewellewa,Anuradhapura,2008,3,23,85.2,1
Flood,Thirappane,Anuradhapura,2016,5,18,463.1,0
Flood,Thirappane,Anuradhapura,2014,12,21,666.3,1
Flood,Medawachchiya,Anuradhapura,2016,5,21,463.1,0
Flood,Rajanganaya,Anuradhapura,2016,5,5,463.1,0
Flood,Rambewa,Anuradhapura,2014,12,21,666.3,1
Flood,Nuwaragam Palatha East,Anuradhapura,2014,12,21,666.3,1
Flood,Nachchadoowa,Anuradhapura,2014,12,21,666.3,1
Flood,Horowpothana,Anuradhapura,2014,12,21,666.3,1
Flood,Thambuttegama,Anuradhapura,2014,12,21,666.3,1
Flood,Thalawa,Anuradhapura,2014,12,21,666.3,1
Flood,Galenbindunuwewa,Anuradhapura,2014,12,21,666.3,1
Flood,Rajanganaya,Anuradhapura,2014,12,21,666.3,1
Flood,Palagala,Anuradhapura,2014,12,21,666.3,1
Flood,Palugaswewa,Anuradhapura,2014,12,21,666.3,1
Flood,Nochchiyagama,Anuradhapura,2014,12,21,666.3,1
Flood,Padaviya,Anuradhapura,2000,12,26,191.9,1
Flood,Konketiyawa,Anuradhapura,2000,12,26,191.9,1
Flood,Veheragala,Anuradhapura,2002,12,27,191.9,1
Flood,Katukeliyawa,Anuradhapura,2007,12,19,191.9,1
Flood,Nuwaragam Palatha Central,Anuradhapura,2002,12,12,191.9,1
Flood,Rambewa,Anuradhapura,2011,1,16,295.2,0
Flood,Palagala,Anuradhapura,2011,1,5,295.2,0
Flood,Nuwaragam Palatha Central,Anuradhapura,2007,10,23,293.8,1
Flood,Rambewa,Anuradhapura,2015,11,17,452.4,1
Flood,Palugaswewa,Anuradhapura,2011,1,30,295.2,0
Flood,Galenbindunuwewa,Anuradhapura,2011,1,22,295.2,0
Flood,Nachchadoowa,Anuradhapura,2011,1,19,295.2,0
Flood,Kahatagasdigiliya,Anuradhapura,2011,1,15,295.2,0
Flood,Horowpothana,Anuradhapura,2004,12,10,191.9,1
Flood,Padaviya,Anuradhapura,2015,11,17,452.4,1
Flood,Pethispura,Anuradhapura,2010,9,29,263.3,1
Flood,Nuwaragam Palatha Central,Anuradhapura,2007,12,23,191.9,1
Flood,Handungamuwa,Anuradhapura,2011,3,30,19.2,1
Flood,Rajanganaya,Anuradhapura,2007,12,17,191.9,0
Flood,Thambuttegama,Anuradhapura,2001,6,18,31.3,1
Flood,Horowpothana,Anuradhapura,2011,1,20,295.2,0
Flood,Handungamuwa,Anuradhapura,2007,12,26,191.9,0
Flood,Nuwaragam Palatha East,Anuradhapura,2014,1,15,159.9,0
Flood,Nuwaragam Palatha Central,Anuradhapura,2015,11,17,452.4,1
Flood,Medawachchiya Junction,Anuradhapura,2000,12,26,191.9,1
Flood,Kahatagasdigiliya,Anuradhapura,2000,12,26,191.9,1
Flood,Annasiwewa,Anuradhapura,2000,12,26,191.9,1
Flood,Horivila,Anuradhapura,2000,12,26,191.9,1
