Disaster,Location,District,Year,Month,Day,Rainfall(mm),Landslide
Landslide,Medadumbara,Kandy,2007,3,11,158.5,0
Landslide,Pathadumbara,Kandy,2007,12,18,233.5,0
Landslide,Uva Paranagama,Badulla,2007,12,17,223.0,1
Landslide,Pathadumbara,Kandy,2007,12,7,233.5,0
Landslide,Ilukpelessa(GN),Nuwara Eliya,2007,12,1,235.0,0
Landslide,Kumbalgamuwa(GN),Nuwara Eliya,2007,12,1,235.0,0
Landslide,Ekangapura(GN),Nuwara Eliya,2007,12,1,235.0,0
Landslide,Theripehe(GN),Nuwara Eliya,2007,12,1,235.0,0
Landslide,Dabbare(GN),Nuwara Eliya,2007,12,1,235.0,0
Landslide,Yatiyanthota(GN),Kegalle,2007,11,23,314.0,0
Landslide,Madugamuwa(GN),Badulla,2007,11,1,279.0,0
Landslide,Panadura,Kaluthara,2007,1,4,58.4,1
Landslide,Bandarawela,Badulla,2007,4,5,169.0,1
Landslide,Deraniyagala,Kegalle,2007,10,23,374.0,1
Landslide,Panvila,Kandy,2007,12,18,233.5,1
Landslide,Ja-Ela,Gampaha,2007,5,5,204.0,1
Landslide,Lunugamvehera,Hambantota,2007,8,5,64.0,1
Landslide,Weligama,Matara,2007,8,5,170.0,1
Landslide,Bandarawela,Badulla,2007,1,18,139.0,1
Landslide,Kandaketiya,Badulla,2007,2,12,94.0,1
Landslide,Goradiyagolla(GN),Nuwara Eliya,2007,12,1,235.0,0
Landslide,Thibbatugoda south(GN),Nuwara Eliya,2007,12,1,235.0,0
Landslide,Rattota,Matale,2007,3,27,91.0,0
Landslide,Walapane,Nuwara Eliya,2007,2,1,108.0,0
Landslide,Weligama,Matara,2007,8,5,170.0,0
Landslide,Deraniyagala,Kegalle,2007,10,23,374.0,0
Landslide,Rattota,Matale,2007,11,9,306.0,1
Landslide,Bandarawela,Badulla,2007,4,5,169.0,0
Landslide,Wetakegama(GN),Nuwara Eliya,2007,12,1,235.0,0
Landslide,Panadura,Kaluthara,2007,1,4,58.4,0
Landslide,Rasnakkanda(GN),Kegalle,2007,12,5,156.0,0
Landslide,Elamulla(GN),Nuwara Eliya,2007,12,1,235.0,0
Landslide,Madnwala(GN),Nuwara Eliya,2007,11,1,331.0,0
Landslide,Welapahala(GN),Nuwara Eliya,2007,11,1,331.0,0
Landslide,Rattota,Matale,2007,12,24,185.0,1
Landslide,Rukood Estate(GN),Nuwara Eliya,2007,11,1,331.0,0
Landslide,Miyanavita(GN),Kegalle,2007,12,5,156.0,0
Landslide,Walapane,Nuwara Eliya,2007,2,1,108.0,1
Landslide,Rattota,Matale,2007,3,27,91.0,1
Landslide,Pannala,Kurunegala,2007,3,8,138.0,1
Landslide,Dehiovita,Kegalle,2007,5,12,205.0,1
Landslide,Deraniyagala,Kegalle,2007,5,12,205.0,1
Landslide,Bellana(GN),Kaluthara,2007,3,5,68.6,0
Landslide,Panadandukanda,Kaluthara,2007,3,5,68.6,0
Landslide,Dehiovita,Kegalle,2007,3,12,89.0,1
Landslide,Madulla,Monaragala,2007,1,17,137.0,1
Landslide,Yatiyanthota,Kegalle,2007,11,23,314.0,1
Landslide,Beruwala,Kaluthara,2007,4,11,137.2,1
Landslide,Passara,Badulla,2007,12,21,223.0,1
Landslide,Nagoda,Galle,2007,5,3,291.0,1
Landslide,Colombo,Colombo,2007,5,3,382.0,1
Landslide,Homagama,Colombo,2007,6,5,186.0,1
Landslide,Walallavita,Kaluthara,2007,5,5,157.5,1
Landslide,Mathugama,Kaluthara,2007,5,3,157.5,1
Landslide,Kalutara,Kaluthara,2007,10,26,203.2,1
Landslide,Girikola(GN),Kaluthara,2007,3,5,68.6,0
Landslide,Pinnagoda(GN),Kaluthara,2007,3,5,68.6,0
Landslide,Kudaligama,Kaluthara,2007,3,5,68.6,0
Landslide,Kelaniya,Gampaha,2007,5,10,204.0,1
Landslide,Baddegama,Galle,2007,5,3,291.0,1
Landslide,Thimbirigasyaya,Colombo,2007,5,4,382.0,1
Landslide,Kelaniya,Gampaha,2007,5,4,204.0,1
Landslide,Padiyapelella(GN),Nuwara Eliya,2007,12,1,235.0,0
Landslide,Madulla South(GN),Nuwara Eliya,2007,12,1,235.0,0
Landslide,Weerakongama (GN),Badulla,2007,12,14,223.0,0
Landslide,Devinuwara Central (GN),Matara,2007,10,18,268.0,0
Landslide,Pillahena,Kaluthara,2007,3,5,68.6,0
Landslide,Lunugala,Badulla,2007,11,11,279.0,1
Landslide,Palindanuwara,Kaluthara,2007,5,3,157.5,1
Landslide,Agalawatta,Kaluthara,2007,5,3,157.5,1
Landslide,Mulatiyana,Matara,2007,10,18,268.0,1
Landslide,Devinuwara,Matara,2007,10,18,268.0,1
Landslide,Haldummulla,Badulla,2007,12,14,223.0,1
Landslide,Pannala,Kurunegala,2007,3,8,138.0,0
Landslide,Bulathsinhala,Kaluthara,2007,5,5,157.5,1
Landslide,Rasnakkanda(GN),Kegalle,2007,5,15,205.0,0
Landslide,Beruwala,Kaluthara,2007,4,11,137.2,0
Landslide,Batangala(GN),Kegalle,2007,12,5,156.0,0
Landslide,Pathadumbara,Kandy,2007,1,14,97.6,0
Landslide,Bandarawela,Badulla,2007,2,15,94.0,1
Landslide,Dimbulagala,Polannaruwa,2007,5,12,138.4,1
Landslide,Bandarawela,Badulla,2007,2,20,94.0,1
Landslide,Bandarawela,Badulla,2007,1,15,139.0,1
Landslide,Thimbiripola(GN),Kegalle,2007,12,5,156.0,0
Landslide,Bandarawela,Badulla,2007,1,20,139.0,1
Landslide,Pathadumbara,Kandy,2007,1,12,97.6,0
Landslide,Bandarawela,Badulla,2007,2,1,94.0,1
Landslide,Bandarawela,Badulla,2007,2,9,94.0,1
Landslide,Mahara,Gampaha,2007,5,5,204.0,0
Landslide,Bandarawela,Badulla,2007,4,10,169.0,1
Landslide,Bandarawela,Badulla,2007,4,20,169.0,1
Landslide,Bandarawela,Badulla,2007,1,22,139.0,1
Landslide,Bandarawela,Badulla,2007,7,5,52.0,1
Landslide,Nilwala(GN),Kegalle,2007,12,5,156.0,0
Landslide,Hettiyakanda (GN),Kaluthara,2007,11,4,218.4,0
Landslide,Uva Paranagama,Badulla,2007,5,5,141.0,1
Landslide,Uva Paranagama,Badulla,2007,11,16,279.0,1
Landslide,Uva Paranagama,Badulla,2007,6,14,54.0,1
Landslide,Uva Paranagama,Badulla,2007,11,15,279.0,1
Landslide,Uva Paranagama,Badulla,2007,9,9,130.0,1
Landslide,Uva Paranagama,Badulla,2007,11,19,279.0,1
Landslide,Obbegoda (GN),Monaragala,2007,1,17,137.0,0
Landslide,Uva Paranagama,Badulla,2007,7,6,52.0,1
Landslide,Hali-Ela,Badulla,2007,12,23,223.0,1
Landslide,Passara,Badulla,2007,12,26,223.0,1
Landslide,Dayagama East (GN),Nuwara Eliya,2007,6,25,179.0,0
Landslide,Kekandura North(GN),Matara,2007,9,4,203.0,0
Landslide,Ukdaduhena,Badulla,2007,12,21,223.0,0
Landslide,Galigamuwa,Kegalle,2007,11,12,314.0,1
Landslide,Hali-Ela,Badulla,2007,12,22,223.0,1
Landslide,Bandarawela,Badulla,2007,7,2,52.0,1
Landslide,Bandarawela,Badulla,2007,7,10,52.0,1
Landslide,Bandarawela,Badulla,2007,4,2,169.0,1
Landslide,Dehiovita,Kegalle,2007,3,12,89.0,0
Landslide,Deraniyagala,Kegalle,2007,5,12,205.0,0
Landslide,Devinuwara,Matara,2007,10,18,268.0,0
Landslide,Kandaketiya,Badulla,2007,12,20,223.0,1
Landslide,Agalawatta,Kaluthara,2007,5,3,157.5,0
Landslide,Palindanuwara,Kaluthara,2007,5,3,157.5,0
Landslide,Soranathota,Badulla,2007,1,9,139.0,1
Landslide,Kelaniya,Gampaha,2007,5,4,204.0,0
Landslide,Minuwangauwa(GN),Kandy,2007,1,18,97.6,0
Landslide,Halyala(GN),Kandy,2007,5,2,302.6,0
Landslide,Ganegoda(GN),Galle,2007,2,5,59.0,0
Landslide,Baddegama,Galle,2007,5,3,291.0,0
Landslide,Kelaniya,Gampaha,2007,5,10,204.0,0
Landslide,Kandaketiya,Badulla,2007,1,12,139.0,1
Landslide,Thimbirigasyaya,Colombo,2007,5,4,382.0,0
Landslide,Rideemaliyadda,Badulla,2007,1,12,139.0,1
Landslide,Meegahakivula,Badulla,2007,6,5,54.0,1
Landslide,Meegahakivula,Badulla,2007,6,8,54.0,1
Landslide,Bulathsinhala,Kaluthara,2007,5,5,157.5,0
Landslide,Walallavita,Kaluthara,2007,5,4,157.5,0
Landslide,Mathugama,Kaluthara,2007,5,3,157.5,0
Landslide,Walallavita,Kaluthara,2007,5,3,157.5,0
Landslide,Homagama,Colombo,2007,6,5,186.0,0
Landslide,Colombo,Colombo,2007,5,3,382.0,0
Landslide,Nagoda,Galle,2007,5,3,291.0,0
Landslide,Lunugala,Badulla,2007,1,6,139.0,1
Landslide,Lunugala,Badulla,2007,2,21,94.0,1
Landslide,Lunugala,Badulla,2007,3,7,88.0,1
Landslide,Lunugala,Badulla,2007,10,10,280.0,1
Landslide,Lunugala,Badulla,2007,10,26,280.0,1
Landslide,Lunugala,Badulla,2007,11,1,279.0,1
Landslide,Lunugala,Badulla,2007,12,10,223.0,1
Landslide,Lunugala,Badulla,2007,12,22,223.0,1
Landslide,Mallawapitiya,Kurunegala,2007,12,13,139.0,1
Landslide,Kolombugama(GN),Ratnapura,2007,12,25,348.0,1
Landslide,Udapalatha,Kandy,2007,2,27,148.2,1
Landslide,Kandy Four Gravets & Gangawata,Kandy,2007,12,24,233.5,0
Landslide,Kamburawala(GN),Kaluthara,2007,3,5,68.6,1
Landslide,Hapuwala Kumbura(GN),Badulla,2007,12,14,223.0,1
Landslide,Uduwara(GN),Badulla,2007,12,14,223.0,1
Landslide,Kottalbedda(GN),Badulla,2007,11,11,279.0,1
Landslide,Hopton(GN),Badulla,2007,11,11,279.0,1
Landslide,Nagaha Mula Udana Road,Gampaha,2007,4,5,112.0,1
Landslide,Wellawatta(GN),Colombo,2007,4,5,253.0,1
Landslide,Kirindalahena(GN),Galle,2007,3,5,78.0,1
Landslide,Eriyawetiya(GN),Gampaha,2007,10,5,224.0,1
Landslide,Yatalamatta(GN),Galle,2007,3,5,78.0,1
Landslide,Maradana(GN),Kaluthara,2007,11,4,218.4,1
Landslide,Hebutawa Dostharawatta,Kurunegala,2007,8,3,93.0,1
Landslide,Ihala Owala(GN),Matale,2007,3,27,91.0,1
Landslide,Weralugasthenna(GN),Matale,2007,3,27,91.0,1
Landslide,Ritiella,Nuwara Eliya,2007,1,2,130.0,1
Landslide,Nikawatta(GN),Nuwara Eliya,2007,1,2,130.0,1
Landslide,Manilwala(GN),Nuwara Eliya,2007,1,2,130.0,1
Landslide,Nildandaheenna(GN),Nuwara Eliya,2007,1,2,130.0,1
Landslide,Kalaganwatta(GN),Nuwara Eliya,2007,1,2,130.0,1
Landslide,Bokanoruwa(GN),Badulla,2007,12,2,223.0,1
Landslide,Galauda(GN),Badulla,2007,12,2,223.0,1
Landslide,Kovilakanda Raja Maha Viharaya,Matara,2007,5,8,237.0,1
Landslide,Beralihela(GN),Hambantota,2007,5,8,114.0,1
Landslide,Panadandukanda,Kaluthara,2007,3,5,68.6,1
Landslide,Kumbagalla,Kaluthara,2007,3,5,68.6,1
Landslide,Bellana(GN),Kaluthara,2007,3,5,68.6,1
Landslide,Girikola(GN),Kaluthara,2007,3,5,68.6,1
Landslide,Hettiyakanda (GN),Kaluthara,2007,11,4,218.4,1
Landslide,Obbegoda (GN),Monaragala,2007,1,17,137.0,1
Landslide,Ritigahawatta (GN),Monaragala,2007,1,17,137.0,1
Landslide,Daigala (GN),Kegalle,2007,12,3,156.0,1
Landslide,Nilwala(GN),Kegalle,2007,12,5,156.0,1
Landslide,Shailagiriya,Kegalle,2007,12,5,156.0,1
Landslide,Deraniyagala North,Kegalle,2007,12,5,156.0,1
Landslide,Dehiovita(GN),Kegalle,2007,12,5,156.0,1
Landslide,Thimbiripola(GN),Kegalle,2007,12,5,156.0,1
Landslide,Hinguralakanda(GN),Kegalle,2007,12,5,156.0,1
Landslide,Thaldoowa(GN),Kegalle,2007,12,5,156.0,1
Landslide,Daigala (GN),Kegalle,2007,12,5,156.0,1
Landslide,Batangala(GN),Kegalle,2007,12,5,156.0,1
Landslide,Yatiyanthota(GN),Kegalle,2007,11,23,314.0,1
Landslide,Dombepola(GN),Kegalle,2007,11,23,314.0,1
Landslide,Kandapola (GN),Nuwara Eliya,2007,11,1,331.0,1
Landslide,Weerakongama (GN),Badulla,2007,12,14,223.0,1
Landslide,Devinuwara Central (GN),Matara,2007,10,18,268.0,1
Landslide,Mulatiyana (GN),Matara,2007,10,18,268.0,1
Landslide,Pillahena,Kaluthara,2007,3,5,68.6,1
Landslide,Kudaligama,Kaluthara,2007,3,5,68.6,1
Landslide,Pinnagoda(GN),Kaluthara,2007,3,5,68.6,1
Landslide,Dapiligoda(GN),Kaluthara,2007,3,5,68.6,1
Landslide,Gorokgoda(GN),Kaluthara,2007,3,5,68.6,1
Landslide,Kabulumulla(GN),Kegalle,2007,11,23,314.0,1
Landslide,Kuda Heenatiyangala (GN),Kaluthara,2007,10,26,203.2,1
Landslide,Keerahena(GN),Kegalle,2007,12,5,156.0,1
Landslide,Maeliya (GN),Gampaha,2007,5,5,204.0,1
Landslide,Pallekiruwa(GN),Badulla,2007,10,10,280.0,1
Landslide,Arawa Kumbura(GN),Badulla,2007,7,3,52.0,1
Landslide,Moragolla,Badulla,2007,2,21,94.0,1
Landslide,Malwatta,Badulla,2007,2,21,94.0,1
Landslide,Ekiriya(GN),Badulla,2007,6,1,54.0,1
Landslide,Bandarawela,Badulla,2007,12,30,223.0,1
Landslide,Jalasha Kanda,Badulla,2007,12,30,223.0,1
Landslide,Bandarawela,Badulla,2007,2,4,94.0,1
Landslide,Walayabedda,Badulla,2007,2,4,94.0,1
Landslide,Weheragala Thenna(GN),Badulla,2007,10,7,280.0,1
Landslide,Dulgolla(GN),Badulla,2007,2,7,94.0,1
Landslide,Attalapitiya(GN),Badulla,2007,5,7,141.0,1
Landslide,Welimada rd,Badulla,2007,5,7,141.0,1
Landslide,Bandarawela,Badulla,2007,5,7,141.0,1
Landslide,Oththe Kade,Badulla,2007,5,7,141.0,1
Landslide,Kebillawela(GN),Badulla,2007,4,20,169.0,1
Landslide,Liyannawela(GN),Badulla,2007,2,4,94.0,1
Landslide,udaperuwa(GN),Badulla,2007,10,4,280.0,1
Landslide,Bandarawela,Badulla,2007,5,4,141.0,1
Landslide,Ewatipitiya rd,Badulla,2007,5,4,141.0,1
Landslide,Darahitawanagoda(GN),Badulla,2007,9,2,130.0,1
Landslide,Bandarawela,Badulla,2007,1,2,139.0,1
Landslide,Badulla RD,Badulla,2007,1,2,139.0,1
Landslide,Arwakumbura(GN),Badulla,2007,10,26,280.0,1
Landslide,Janathapura(GN),Badulla,2007,1,11,139.0,1
Landslide,Alakolagala(GN),Badulla,2007,10,12,280.0,1
Landslide,Sumudugama(GN),Badulla,2007,12,22,223.0,1
Landslide,Pilagoda(GN),Galle,2007,3,5,78.0,1
Landslide,Pitawala(GN),Kandy,2007,12,18,233.5,1
Landslide,Lassegama(GN),Kegalle,2007,10,23,374.0,1
Landslide,Deraniyagala South(GN),Kegalle,2007,10,23,374.0,1
Landslide,Gediyaroda(GN),Badulla,2007,5,4,141.0,1
Landslide,Mathetilla(GN),Badulla,2007,1,18,139.0,1
Landslide,Kuruppumulla(GN),Kaluthara,2007,4,1,137.2,1
Landslide,Nawalapiya North(GN),Kandy,2007,8,10,148.6,1
Landslide,Bambarakiriella(GN),Matale,2007,12,24,185.0,1
Landslide,mudagalla,Kegalle,2007,12,5,156.0,1
Landslide,Udapola(GN),Kegalle,2007,12,5,156.0,1
Landslide,Lassegama(GN),Kegalle,2007,12,5,156.0,1
Landslide,Deraniyagala(GN),Kegalle,2007,12,5,156.0,1
Landslide,Katupitiya South (GN),Kurunegala,2007,12,13,139.0,1
Landslide,Rokkewatta,Kurunegala,2007,12,13,139.0,1
Landslide,Wasanagama(GN),Badulla,2007,12,1,223.0,1
Landslide,Narangala(GN),Badulla,2007,12,20,223.0,1
Landslide,Udawela,Badulla,2007,9,1,130.0,1
Landslide,Bubula(GN),Badulla,2007,12,1,223.0,1
Landslide,Ellanda(GN),Badulla,2007,5,6,141.0,1
Landslide,Balagolla(GN),Badulla,2007,8,6,74.0,1
Landslide,Rendapola(GN),Badulla,2007,12,22,223.0,1
Landslide,Gallulla(GN),Badulla,2007,12,22,223.0,1
Landslide,Kottalbedda(GN),Badulla,2007,12,22,223.0,1
Landslide,Weralugasthenna(GN),Matale,2007,9,11,112.0,1
Landslide,Ukdaduhena,Badulla,2007,12,21,223.0,1
Landslide,Mapalagama(GN),Galle,2007,3,5,78.0,1
Landslide,Mattakkuliya(GN),Colombo,2007,3,5,130.0,1
Landslide,Pupuressa(GN),Kandy,2007,9,21,207.1,1
Landslide,Buluwalakanda(GN),Kurunegala,2007,10,26,359.0,1
Landslide,Pallegama(GN),Kandy,2007,4,15,351.5,1
Landslide,Mount Temple(GN),Kandy,2007,4,15,351.5,1
Landslide,Kekulanda(GN),Kandy,2007,4,15,351.5,1
Landslide,Paradeka(GN),Kandy,2007,3,1,158.5,1
Landslide,Nuwara Eliya,Nuwara Eliya,2007,11,1,331.0,1
Landslide,Udamadura(GN),Nuwara Eliya,2007,12,23,235.0,1
Landslide,Alakollella(GN),Nuwara Eliya,2007,12,16,235.0,1
Landslide,Kumbukwala(GN),Nuwara Eliya,2007,9,5,232.0,1
Landslide,Kumbukwala(GN),Nuwara Eliya,2007,12,10,235.0,1
Landslide,Denapitiya(GN),Kandy,2007,11,14,373.6,1
Landslide,Werathenna(GN),Kandy,2007,7,30,142.5,1
Landslide,Batumulla(GN),Kandy,2007,10,19,469.2,1
Landslide,Kolonyaya (GN),Kandy,2007,12,1,233.5,1
Landslide,Kolonyaya(GN),Kandy,2007,12,1,233.5,1
Landslide,Nawalapitiya North(GN),Kandy,2007,8,11,148.6,1
Landslide,Sterlanburg Watta,Kandy,2007,1,29,97.6,1
Landslide,Wttaranthenna(GN),Kandy,2007,12,12,233.5,1
Landslide,Madugalla North(GN),Kandy,2007,1,17,97.6,1
Landslide,Akkarawatta(GN),Kandy,2007,6,11,112.0,1
Landslide,Rokhill(GN),Kandy,2007,7,11,142.5,1
Landslide,Rokhill(GN),Kandy,2007,11,30,373.6,1
Landslide,Kurukude(GN),Kandy,2007,2,27,148.2,1
Landslide,Katiyawa(GN),Kurunegala,2007,12,13,139.0,1
Landslide,Udahena(GN),Kurunegala,2007,12,13,139.0,1
Landslide,Kekulanada(GN),Kandy,2007,11,11,373.6,1
Landslide,Bopitiya(GN),Badulla,2007,11,1,279.0,1
Landslide,Beramada(GN),Badulla,2007,11,1,279.0,1
Landslide,Thennapanguwa(GN),Badulla,2007,11,1,279.0,1
Landslide,Galauda(GN),Badulla,2007,11,1,279.0,1
Landslide,Thalakumbura(GN),Badulla,2007,11,1,279.0,1
Landslide,Kivulegedara(GN),Badulla,2007,11,1,279.0,1
Landslide,Kirivehera(GN),Badulla,2007,11,1,279.0,1
Landslide,Madugamuwa(GN),Badulla,2007,11,1,279.0,1
Landslide,Godunna(GN),Badulla,2007,11,1,279.0,1
Landslide,Ambahena,Nuwara Eliya,2007,1,15,130.0,1
Landslide,Ududumbara South,Nuwara Eliya,2007,1,15,130.0,1
Landslide,Ambagahahena(GN),Kandy,2007,6,11,112.0,1
Landslide,Marabedda,Nuwara Eliya,2007,1,15,130.0,1
Landslide,Kalaulla,Nuwara Eliya,2007,1,13,130.0,1
Landslide,Rilamulla Watta(GN),Nuwara Eliya,2007,1,13,130.0,1
Landslide,Keerthi Bandarapura,Nuwara Eliya,2007,1,13,130.0,1
Landslide,Mabotuwana(GN),Galle,2007,3,10,78.0,1
Landslide,Kekanadura South(GN),Matara,2007,10,22,268.0,1
Landslide,Udagama North(GN),Kandy,2007,10,1,469.2,1
Landslide,Ahas Pokuna(GN),Kandy,2007,10,1,469.2,1
Landslide,Midellahena(GN),Kaluthara,2007,4,5,137.2,1
Landslide,Greatweliya(GN),Kandy,2007,2,28,148.2,1
Landslide,Paradeka(GN),Kandy,2007,6,18,112.0,1
Landslide,Yahalathenna Kanda(GN),Kandy,2007,9,29,207.1,1
Landslide,Thennahenawela,Nuwara Eliya,2007,1,13,130.0,1
Landslide,Hathale(GN),Kandy,2007,12,22,233.5,1
Landslide,Gomaraya(GN),Kandy,2007,4,17,351.5,1
Landslide,Kurugoda(GN),Kandy,2007,12,30,233.5,1
Landslide,Eriyagasthenna(GN),Kandy,2007,7,12,142.5,1
Landslide,Udathalavinna Madige(GN),Kandy,2007,1,14,97.6,1
Landslide,Eriyagasthenna(GN),Kandy,2007,12,1,233.5,1
Landslide,Meegammana(GN),Kandy,2007,12,18,233.5,1
Landslide,Udathalavinna(GN),Kandy,2007,1,26,97.6,1
Landslide,Denapitiya(GN),Kandy,2007,11,15,373.6,1
Landslide,Udagama(GN),Badulla,2007,12,14,223.0,1
Landslide,Pattipola(GN),Badulla,2007,12,14,223.0,1
Landslide,Morethota(GN),Badulla,2007,12,14,223.0,1
Landslide,Glananor(GN),Badulla,2007,12,21,223.0,1
Landslide,Ilukkaniggedara,Badulla,2007,12,24,223.0,1
Landslide,Yatawara(GN,Kandy,2007,12,18,233.5,1
Landslide,Gongitota (GN),Gampaha,2007,5,5,204.0,1
Landslide,Dammala(GN),Galle,2007,6,11,258.0,1
Landslide,Hidallana,Ratnapura,2007,8,31,300.6,1
Landslide,weyangalla,Kaluthara,2007,5,5,157.5,1
Landslide,Pelawatta(GN),Kaluthara,2007,4,5,137.2,1
Landslide,Iddagoda West (GN),Kaluthara,2007,3,5,68.6,1
Landslide,katadola,Kaluthara,2007,3,5,68.6,1
Landslide,Pareigama North (GN),Kaluthara,2007,5,5,157.5,1
Landslide,Pareigama South (GN),Kaluthara,2007,5,5,157.5,1
Landslide,Niyathapalawa (GN),Kaluthara,2007,3,5,68.6,1
Landslide,Yatadola,Kaluthara,2007,3,5,68.6,1
Landslide,Panagoda Town(GN),Colombo,2007,5,6,382.0,1
Landslide,Niyathapalawa,Kaluthara,2007,3,5,68.6,1
Landslide,Maha Ulpatha(GN),Badulla,2007,1,22,139.0,1
Landslide,Kandaliyedda(GN),Kandy,2007,12,21,233.5,1
Landslide,Digahawathura(GN),Kandy,2007,1,17,97.6,1
Landslide,Alawathugoda(GN),Kandy,2007,12,13,233.5,1
Landslide,Akurana,Kandy,2007,12,13,233.5,1
Landslide,Kurugoda North,Kandy,2007,12,13,233.5,1
Landslide,Delgsthenna(GN),Kandy,2007,12,13,233.5,1
Landslide,Rathukoho(GN),Kandy,2007,12,13,233.5,1
Landslide,Bulugohothenna(GN),Kandy,2007,7,11,142.5,1
Landslide,Delgasgoda(GN),Kandy,2007,7,11,142.5,1
Landslide,Marahela(GN),Kandy,2007,2,11,148.2,1
Landslide,Konakalagala(GN),Kandy,2007,8,14,148.6,1
Landslide,Alawathugoda(GN),Kandy,2007,8,14,148.6,1
Landslide,Neerella(GN),Kandy,2007,10,4,469.2,1
Landslide,Millanga(GN),Kandy,2007,12,19,233.5,1
Landslide,Alawathugoda(GN),Kandy,2007,10,4,469.2,1
Landslide,Wavinna(GN),Kandy,2007,6,21,112.0,1
Landslide,Lunuketiyamaditta(GN),Kandy,2007,12,23,233.5,1
Landslide,Pelawa Ihala Meda(GN),Kandy,2007,11,29,373.6,1
Landslide,Walpalagolla South(GN),Kandy,2007,1,11,97.6,1
Landslide,Pattapola Pahalagama(GN),Kandy,2007,4,23,351.5,1
Landslide,Werathenna(GN),Kandy,2007,1,20,97.6,1
Landslide,Pallebage(GN),Kandy,2007,8,30,148.6,1
Landslide,Giddawa(GN),Kandy,2007,10,1,469.2,1
Landslide,Retiyagama(GN),Kandy,2007,12,18,233.5,1
Landslide,Werathenna(GN),Kandy,2007,7,31,142.5,1
Landslide,Wathuliyedda(GN),Kandy,2007,11,3,373.6,1
Landslide,Watagoda(GN),Kandy,2007,4,26,351.5,1
Landslide,st.thomas rd,Badulla,2007,1,20,139.0,1
Landslide,Pallekanda(GN),Ratnapura,2007,11,24,547.8,1
Landslide,kebillawela(GN),Badulla,2007,1,18,139.0,1
Landslide,Thibbatugoda south(GN),Nuwara Eliya,2007,12,1,235.0,1
Landslide,Wetakegama(GN),Nuwara Eliya,2007,12,1,235.0,1
Landslide,Wetakepotha(GN),Nuwara Eliya,2007,12,1,235.0,1
Landslide,Hettiyakanda(GN),Kaluthara,2007,3,21,68.6,1
Landslide,Dayagama East (GN),Nuwara Eliya,2007,6,25,179.0,1
Landslide,Nilandabinna(GN),Nuwara Eliya,2007,6,25,179.0,1
Landslide,Sapugolla(GN),Badulla,2007,9,9,130.0,1
Landslide,Ambagasdoowa(GN),Badulla,2007,11,15,279.0,1
Landslide,Welimada,Badulla,2007,6,14,54.0,1
Landslide,Moragolla,Badulla,2007,6,14,54.0,1
Landslide,Ukuthule Easst(GN),Nuwara Eliya,2007,6,25,179.0,1
Landslide,Kekandura North(GN),Matara,2007,9,4,203.0,1
Landslide,Karangahaulpatha(GN),Badulla,2007,11,16,279.0,1
Landslide,Wellagiriya(GN),Nuwara Eliya,2007,6,25,179.0,1
Landslide,Bambarapana(GN),Badulla,2007,12,17,223.0,1
Landslide,Behenella(GN),Kegalle,2007,12,5,156.0,1
Landslide,Thawalama,Galle,2007,6,22,258.0,1
Landslide,kahawatta(GN),Ratnapura,2007,6,22,300.3,1
Landslide,Hasalaka(GN),Kandy,2007,11,1,373.6,1
Landslide,Karandagolla(GN),Nuwara Eliya,2007,1,15,130.0,1
Landslide,High Forest(GN),Nuwara Eliya,2007,12,1,235.0,1
Landslide,Udagama(GN),Nuwara Eliya,2007,1,15,130.0,1
Landslide,Mallagama(GN),Nuwara Eliya,2007,1,15,130.0,1
Landslide,Galabada(GN),Nuwara Eliya,2007,1,15,130.0,1
Landslide,paranagama(GN),Badulla,2007,5,5,141.0,1
Landslide,Kosgolla(GN),Nuwara Eliya,2007,1,15,130.0,1
Landslide,Rukood Estate(GN),Nuwara Eliya,2007,11,1,331.0,1
Landslide,Deegalahinna(GN),Nuwara Eliya,2007,11,1,331.0,1
Landslide,Maspanna(GN),Badulla,2007,11,19,279.0,1
Landslide,Bogamuwa(GN),Nuwara Eliya,2007,1,14,130.0,1
Landslide,Katharagama(GN),Monaragala,2007,1,16,137.0,1
Landslide,Maspanna(GN),Badulla,2007,2,1,94.0,1
Landslide,Halyala(GN),Kandy,2007,5,2,302.6,1
Landslide,Elamulla(GN),Nuwara Eliya,2007,12,1,235.0,1
Landslide,Malanwatta(GN),Nuwara Eliya,2007,1,14,130.0,1
Landslide,Godigamuwa(GN),Nuwara Eliya,2007,11,1,331.0,1
Landslide,Minuwangauwa(GN),Kandy,2007,1,18,97.6,1
Landslide,Matara Four Gravets,Matara,2007,10,22,268.0,1
Landslide,Baddegama,Galle,2007,10,3,279.0,1
Landslide,Daraoya(GN),Nuwara Eliya,2007,11,1,331.0,1
Landslide,Walapane,Nuwara Eliya,2007,1,13,130.0,1
Landslide,Wewegama(GN),Badulla,2007,2,1,94.0,1
Landslide,Dodamwatta(GN),Badulla,2007,1,21,139.0,1
Landslide,Kirimetiyawa(GN),Nuwara Eliya,2007,11,1,331.0,1
Landslide,Balangoda,Ratnapura,2007,11,24,547.8,1
Landslide,Damunumeya North(GN),Nuwara Eliya,2007,11,1,331.0,1
Landslide,Madnwala(GN),Nuwara Eliya,2007,11,1,331.0,1
Landslide,Mandaram Nuwara(GN),Nuwara Eliya,2007,11,1,331.0,1
Landslide,Kalalgamuwa(GN),Kandy,2007,1,18,97.6,1
